gene_symbol,half_life_hours
NKX2-4,1.123
NKX2-5,1.305
NKX2-8,0.682
NKX3-1,1.273
NKX3-2,1.819
NKX6-1,1.334
NKX6-2,20.989
NKX6-3,8.333
NLE1,4.159
NLGN1,3.488
NLGN2,15.763
NLGN3,4.154
NLK,2.979
NLN,7.342
NLRC3,8.346
NLRC5,4.525
NLRP1,5.131
NLRP2,8.342
NLRX1,4.31
NMB,13.898
NMD3,3.718
NME1,40.981
NME1-NME2,19.889
NME2,31.06
NME3,17.43
NME4,42.507
NME6,5.056
NME7,10.475
NMI,10.443
NMNAT1,4.964
NMNAT2,11.298
NMNAT3,5.806
NMRAL1,8.355
NMRK1,25.559
NMT1,5.969
NMT2,5.777
NMU,26.403
NMUR1,5.216
NNAT,1.708
NNMT,6.887
NNT,25.689
NOA1,2.632
NOB1,2.392
NOC2L,30.282
NOC3L,3.847
NOC4L,9.215
NOCT,0.5
NOD1,2.244
NOD2,1.08
NOG,0.531
NOL10,6.97
NOL11,3.402
NOL12,4.531
NOL3,8.85
NOL4,1.967
NOL4L,2.472
NOL6,6.439
NOL7,6.766
NOL8,3.666
NOL9,4.695
NOLC1,10.223
NOM1,3.205
NOMO1,62.141
NOMO2,26.189
NOMO3,12.211
NONO,22.696
NOP10,13.536
NOP14,6.223
NOP16,2.149
NOP2,2.189
NOP53,13.143
NOP56,4.516
NOP58,8.34
NOP9,9.677
NOS1AP,1.174
NOS2,3.384
NOS3,5.905
NOSIP,14.489
NOSTRIN,5.834
NOTCH1,2.254
NOTCH2,5.473
NOTCH3,2.04
NOTCH4,1.904
NOVA2,3.988
NOXA1,6.545
NPAS1,11.784
NPAS2,4.525
NPAT,0.977
NPC1,4.666
NPC2,82.911
NPDC1,34.275
NPEPL1,12.607
NPEPPS,8.781
NPFF,5.342
NPHP1,9.791
NPHP3,4.357
NPHP4,5.394
NPIPB3,7.707
NPIPB4,4.054
NPIPB5,3.821
NPL,13.536
NPLOC4,6.709
NPM1,19.708
NPM2,14.711
NPM3,26.999
NPNT,19.332
NPR1,15.956
NPR2,4.717
NPR3,5.963
NPRL2,10.887
NPRL3,15.415
NPTN,11.477
NPTX1,8.3
NPTX2,5.826
NPTXR,20.484
NPY,10.893
NPY1R,2.136
NQO1,40.117
NQO2,19.529
NR1D1,0.835
NR1D2,3.026
NR1H2,3.518
NR1H3,9.811
NR1I2,13.898
NR1I3,5.119
NR2C1,4.159
NR2C2AP,2.708
NR2F1,2.132
NR2F2,0.919
NR2F6,3.718
NR3C1,1.65
NR3C2,1.374
NR4A1,1.59
NR4A2,1.003
NR4A3,0.937
NR5A1,8.118
NR5A2,2.271
NR6A1,2.103
NRARP,1.086
NRAS,10.636
NRBF2,0.806
NRBP1,5.23
NRBP2,18.638
NRCAM,11.264
NRDC,26.349
NRDE2,0.959
NREP,15.213
NRF1,1.153
NRG2,1.59
NRG4,5.421
NRGN,28.695
NRIP1,0.48
NRIP3,7.057
NRL,6.429
NRM,21.66
NRN1,6.4
NRN1L,1.643
NRP1,5.074
NRP2,4.986
NRROS,0.961
NRSN2,15.182
NRTN,6.185
NRXN2,3.289
NRXN3,3.956
NSA2,16.3
NSD1,2.442
NSD2,8.511
NSD3,2.955
NSDHL,6.015
NSF,9.732
NSFL1C,11.959
NSG1,13.07
NSL1,8.287
NSMAF,5.303
NSMCE1,27.469
NSMCE2,11.917
NSMCE3,0.915
NSMCE4A,7.218
NSMF,12.932
NSRP1,2.172
NSUN2,6.815
NSUN3,1.555
NSUN5,4.626
NSUN6,5.272
NT5C,11.665
NT5C2,10.275
NT5C3A,7.598
NT5DC1,10.981
NT5DC2,59.547
NT5DC3,1.846
NT5E,10.954
NT5M,15.763
NTAN1,17.86
NTAQ1,7.66
NTHL1,13.856
NTMT1,4.465
NTN1,8.934
NTN4,3.234
NTNG1,2.342
NTPCR,13.709
NTRK1,14.27
NTRK2,5.44
NTSR1,4.665
NTSR2,15.651
NUAK1,1.128
NUAK2,0.303
NUB1,11.766
NUBP1,5.101
NUBP2,14.749
NUBPL,9.826
NUCB1,65.112
NUCB2,26.89
NUCKS1,22.627
NUDC,13.969
NUDCD1,6.81
NUDCD2,9.349
NUDCD3,6.809
NUDT1,31.029
NUDT12,4.036
NUDT13,11.959
NUDT14,47.82
NUDT15,12.886
NUDT16,4.387
NUDT17,7.464
NUDT18,1.405
NUDT2,9.623
NUDT21,14.975
NUDT22,7.979
NUDT3,13.157
NUDT4,3.094
NUDT5,30.098
NUDT6,3.652
NUDT7,9.238
NUDT9,11.719
NUF2,9.182
NUFIP1,1.736
NUFIP2,1.184
NUMA1,5.443
NUMB,9.589
NUMBL,3.38
NUP107,12.217
NUP133,7.527
NUP153,1.356
NUP155,6.29
NUP160,4.966
NUP188,17.878
NUP205,7.67
NUP210,16.976
NUP214,4.405
NUP35,3.216
NUP37,7.342
NUP42,2.572
NUP43,7.594
NUP50,2.608
NUP54,3.678
NUP58,3.726
NUP62,2.326
NUP85,7.379
NUP88,7.355
NUP93,13.184
NUP98,3.988
NUPR1,6.987
NUS1,8.139
NUSAP1,9.406
NUTF2,39.072
NVL,4.765
NXF1,5.118
NXN,6.193
NXNL1,6.719
NXPE3,4.241
NXPH3,3.187
NXPH4,26.862
NXT1,0.61
NXT2,19.509
NYAP1,1.856
NYNRIN,13.11
NYX,6.327
OAF,14.809
OARD1,7.608
OAS1,5.666
OAS2,12.665
OAS3,14.998
OASL,3.517
OAT,20.195
OAZ1,50.927
OAZ2,17.896
OAZ3,4.382
OBI1,0.655
OBSCN,7.877
OBSL1,19.43
OCEL1,7.776
OCIAD1,21.903
OCIAD2,61.14
OCLN,3.785
OCRL,8.961
ODC1,12.198
ODF2,19.708
ODF2L,6.446
ODF3L2,1.61
ODR4,6.547
OFD1,4.691
OGA,9.881
OGDH,12.853
OGDHL,5.811
OGFOD1,5.628
OGFOD2,6.294
OGFOD3,11.065
OGFR,2.828
OGFRL1,5.081
OGG1,9.638
OGT,9.283
OIP5,14.43
OLA1,19.549
OLFM1,14.794
OLFM2,11.144
OLFML2B,2.386
OLIG1,3.507
OLIG2,0.957
OMA1,8.843
ONECUT1,2.579
ONECUT2,2.503
OPA1,9.147
OPA3,2.72
OPHN1,3.978
OPLAH,21.903
OPN3,6.492
OPRD1,3.681
OPTN,19.509
OR10S1,7.283
OR2C1,5.17
OR2Z1,1.88
ORAI1,1.673
ORAI2,6.23
ORAI3,2.895
ORC1,3.724
ORC2,3.769
ORC3,10.904
ORC4,5.031
ORC5,3.392
ORC6,4.163
ORMDL1,8.73
ORMDL2,8.966
ORMDL3,7.732
OS9,58.826
OSBP,3.148
OSBP2,7.781
OSBPL10,4.746
OSBPL11,2.955
OSBPL1A,11.659
OSBPL2,5.235
OSBPL3,4.903
OSBPL5,6.576
OSBPL6,3.814
OSBPL7,6.155
OSBPL8,8.016
OSBPL9,10.826
OSCP1,4.768
OSER1,1.079
OSGEP,12.13
OSGEPL1,5.282
OSGIN1,1.0
OSGIN2,1.641
OSMR,8.574
OSR2,0.439
OST4,78.488
OSTF1,13.765
OSTM1,19.609
OTOP2,7.674
OTOS,3.945
OTUB1,16.45
OTUB2,1.472
OTUD4,2.38
OTUD5,11.844
OTUD6B,6.14
OTUD7A,2.321
OTUD7B,1.271
OTULIN,2.591
OTX1,0.54
OVCA2,5.935
OVGP1,4.242
OVOL2,2.447
OXCT1,20.092
OXER1,6.376
OXLD1,2.903
OXNAD1,4.416
OXR1,4.041
OXSM,0.988
OXSR1,5.151
OXTR,3.898
P2RX1,5.655
P2RX2,19.117
P2RX3,7.333
P2RX4,9.871
P2RX5,24.121
P2RX5-TAX1BP3,4.169
P2RX6,4.041
P2RX7,2.934
P2RY1,1.309
P2RY10,1.307
P2RY11,3.869
P2RY2,2.602
P3H1,21.398
P3H2,15.321
P3H3,12.155
P3H4,11.15
P4HA1,14.975
P4HA2,21.139
P4HB,49.099
P4HTM,9.373
PA2G4,13.863
PAAF1,11.408
PABIR1,0.889
PABIR2,22.927
PABPC1,42.378
PABPC1L,9.264
PABPC4,12.912
PABPC4L,0.936
PABPN1,14.511
PACC1,4.877
PACRGL,5.622
PACS1,10.722
PACS2,18.3
PACSIN1,10.187
PACSIN2,7.4
PACSIN3,7.719
PADI2,10.854
PADI4,6.221
PAF1,4.551
PAFAH1B1,3.897
PAFAH1B2,2.646
PAFAH1B3,37.44
PAFAH2,2.313
PAG1,1.997
PAGE5,3.051
PAGR1,3.267
PAICS,24.691
PAIP1,6.262
PAIP2,16.284
PAIP2B,5.185
PAK1,7.863
PAK1IP1,3.365
PAK2,10.898
PAK3,9.831
PAK4,6.245
PAK6,2.691
PALB2,0.656
PALD1,7.479
PALLD,5.561
PALM,11.989
PALMD,1.771
PALS1,2.867
PALS2,6.133
PAM,18.042
PAM16,13.849
PAN2,16.005
PAN3,3.382
PANK1,1.89
PANK3,3.401
PANK4,2.564
PANX1,1.892
PAOX,4.309
PAPLN,7.13
PAPOLA,20.463
PAPOLG,0.949
PAPPA,2.112
PAPSS1,27.919
PAPSS2,13.619
PAQR3,10.739
PAQR4,2.756
PAQR5,5.765
PAQR7,3.783
PAQR8,1.554
PAQR9,0.797
PARD3,4.657
PARD3B,3.404
PARD6A,7.335
PARD6B,0.62
PARD6G,3.49
PARG,4.209
PARL,16.993
PARM1,11.02
PARN,6.375
PARP1,31.473
PARP10,7.151
PARP11,7.613
PARP12,6.328
PARP14,6.855
PARP15,4.637
PARP16,4.33
PARP2,3.623
PARP3,16.267
PARP4,12.827
PARP6,9.44
PARP8,2.066
PARP9,3.843
PARPBP,8.524
PARS2,0.497
PARVA,24.517
PARVB,20.862
PARVG,52.931
PASK,11.719
PATJ,3.832
PATL1,6.234
PATZ1,0.976
PAWR,4.97
PAX2,5.244
PAX3,1.472
PAX5,2.237
PAX6,1.484
PAX7,3.735
PAX8,4.29
PAX9,0.973
PAXBP1,3.315
PAXIP1,3.158
PBDC1,2.624
PBK,10.837
PBLD,4.711
PBX1,4.299
PBX2,10.475
PBX3,2.449
PBX4,4.777
PBXIP1,10.783
PC,15.47
PCBD1,45.545
PCBD2,10.954
PCBP1,4.26
PCBP2,19.748
PCBP4,19.889
PCCA,10.161
PCCB,34.032
PCDH1,2.429
PCDH10,2.385
PCDH17,1.355
PCDH18,0.845
PCDH19,6.169
PCDH7,2.267
PCDH9,2.592
PCDHAC2,7.552
PCDHGA11,10.942
PCDHGC3,9.33
PCED1A,19.175
PCED1B,1.555
PCF11,1.083
PCGF1,0.823
PCGF2,9.751
PCGF3,4.325
PCGF5,11.971
PCGF6,3.522
PCID2,6.609
PCIF1,4.06
PCK2,15.267
PCLAF,53.254
PCLO,3.877
PCM1,9.145
PCMT1,15.588
PCMTD1,4.752
PCMTD2,9.541
PCNA,6.314
PCNP,30.098
PCNT,9.255
PCNX1,3.049
PCNX2,3.802
PCNX3,8.022
PCNX4,3.443
PCOLCE,23.926
PCOLCE2,11.099
PCP2,3.027
PCSK4,17.787
PCSK5,5.25
PCSK6,11.431
PCSK7,10.523
PCSK9,8.898
PCYOX1,10.296
PCYOX1L,10.733
PCYT2,9.826
PDAP1,33.894
PDCD10,3.891
PDCD11,6.307
PDCD1LG2,2.523
PDCD2,11.413
PDCD2L,3.112
PDCD4,12.167
PDCD5,19.809
PDCD6,10.073
PDCD6IP,10.92
PDCD7,1.307
PDCL,2.949
PDCL3,9.619
PDE10A,3.3
PDE11A,5.496
PDE12,1.954
PDE1B,12.556
PDE3A,3.94
PDE3B,3.792
PDE4A,3.299
PDE4B,0.709
PDE4C,5.46
PDE4D,0.552
PDE4DIP,3.803
PDE5A,4.172
PDE6B,6.679
PDE6D,14.277
PDE6G,15.683
PDE7A,2.965
PDE8A,4.21
PDE8B,5.069
PDE9A,3.321
PDF,2.714
PDGFA,2.043
PDGFB,0.554
PDGFC,2.517
PDGFD,10.244
PDGFRA,4.049
PDGFRB,8.986
PDGFRL,10.454
PDHA1,59.065
PDHA2,12.82
PDHB,14.306
PDHX,6.686
PDIA2,24.969
PDIA3,39.35
PDIA4,32.118
PDIA5,13.004
PDIA6,39.55
PDIK1L,0.509
PDK1,6.842
PDK2,20.174
PDK4,0.913
PDLIM1,19.195
PDLIM2,15.683
PDLIM3,16.07
PDLIM4,6.316
PDLIM5,7.742
PDLIM7,18.412
PDP1,0.976
PDP2,1.311
PDPK1,3.177
PDPN,11.15
PDPR,5.856
PDRG1,3.897
PDS5A,7.426
PDS5B,3.055
PDSS1,3.239
PDSS2,7.116
PDX1,1.516
PDXDC1,8.5
PDXK,7.359
PDXP,4.405
PDZD11,27.386
PDZD2,2.106
PDZD4,11.971
PDZD7,7.246
PDZD8,2.961
PDZRN3,1.39
PEA15,18.982
PEAK1,2.325
PEBP1,62.268
PECAM1,9.756
PECR,18.962
PEDS1,4.616
PEF1,10.636
PEG10,20.297
PELI1,1.338
PELI2,1.78
PELI3,2.997
PELO,0.526
PELP1,7.335
PEMT,22.172
PEPD,62.775
PER1,2.255
PER2,1.218
PER3,6.148
PERP,29.613
PES1,7.361
PET100,25.096
PET117,1.848
PEX1,6.314
PEX10,9.449
PEX11A,1.741
PEX11B,2.297
PEX12,0.653
PEX13,2.24
PEX14,3.134
PEX16,6.021
PEX19,23.733
PEX2,7.06
PEX26,7.835
PEX3,9.614
PEX5,9.435
PEX5L,2.404
PEX6,8.561
PEX7,9.387
PFAS,12.385
PFDN1,8.291
PFDN2,16.45
PFDN5,43.423
PFDN6,19.234
PFKFB2,10.701
PFKFB3,1.987
PFKFB4,3.747
PFKL,44.63
PFKM,27.891
PFKP,13.605
PFN1,39.792
PFN2,13.941
PGAM1,26.376
PGAM2,2.18
PGAM5,7.537
PGAP1,5.165
PGAP2,15.113
PGAP3,19.214
PGAP4,1.666
PGAP6,16.4
PGBD1,2.32
PGBD2,0.941
PGBD4,1.568
PGBD5,1.584
PGC,5.474
PGD,21.529
PGF,2.634
PGGHG,21.117
PGGT1B,3.526
PGK1,72.071
PGLS,17.184
PGLYRP4,5.109
PGM1,29.254
PGM2,17.662
PGM2L1,4.4
PGM3,6.914
PGP,8.151
PGPEP1,5.467
PGR,3.632
PGRMC1,45.361
PGRMC2,3.951
PGS1,3.733
PHACTR1,1.557
PHACTR2,4.379
PHACTR3,1.771
PHACTR4,2.34
PHAF1,1.409
PHAX,1.521
PHB1,63.416
PHB2,21.16
PHC1,14.734
PHC2,2.551
PHC3,2.508
PHETA1,2.974
PHF1,9.05
PHF10,12.008
PHF11,5.824
PHF12,1.17
PHF13,0.502
PHF14,4.569
PHF19,13.399
PHF2,4.626
PHF20,2.337
PHF20L1,4.297
PHF21A,3.065
PHF21B,2.973
PHF23,0.66
PHF3,1.562
PHF5A,4.134
PHF6,7.927
PHF7,8.589
PHF8,6.607
PHGDH,50.107
PHIP,2.392
PHKA1,19.91
PHKA2,11.559
PHKB,19.849
PHKG1,7.617
PHKG2,10.244
PHLDA1,0.762
PHLDA2,8.004
PHLDA3,2.111
PHLDB1,4.953
PHLDB2,3.874
PHLDB3,3.815
PHLPP1,1.174
PHLPP2,1.524
PHOSPHO2,2.311
PHPT1,71.054
PHRF1,1.711
PHTF1,6.867
PHTF2,8.226
PHYH,44.812
PHYKPL,8.723
PI16,6.93
PI4K2A,2.95
PI4K2B,10.63
PI4KA,22.149
PI4KB,4.675
PIAS1,1.046
PIAS3,8.674
PIAS4,2.825
PIBF1,2.531
PICALM,8.141
PICK1,7.292
PIDD1,11.886
PIERCE1,9.397
PIERCE2,1.919
PIEZO1,14.04
PIEZO2,9.896
PIF1,4.747
PIGA,2.926
PIGB,7.383
PIGBOS1,0.903
PIGC,1.718
PIGF,17.395
PIGG,10.744
PIGH,9.129
PIGK,41.907
PIGL,6.001
PIGM,3.155
PIGN,23.781
PIGO,12.342
PIGP,16.284
PIGQ,19.137
PIGR,13.345
PIGS,18.695
PIGT,42.249
PIGV,3.844
PIGW,2.776
PIGX,14.786
PIGZ,12.461
PIH1D1,19.93
PIH1D2,5.873
PIK3AP1,5.036
PIK3C2B,3.509
PIK3C3,4.145
PIK3CA,2.81
PIK3CB,2.577
PIK3CD,4.282
PIK3CG,5.823
PIK3IP1,3.283
PIK3R1,0.875
PIK3R2,8.712
PIK3R3,0.994
PIK3R4,3.065
PIK3R5,4.735
PIKFYVE,2.723
PILRA,7.819
PILRB,3.751
PIM1,0.692
PIM2,2.329
PIM3,0.63
PIMREG,8.3
PIN1,33.62
PIN4,15.321
PINK1,20.693
PINX1,3.405
PIP4K2A,3.353
PIP4K2B,6.446
PIP4K2C,8.808
PIP4P1,1.945
PIP4P2,3.648
PIP5K1A,2.941
PIP5K1B,1.751
PIP5KL1,4.228
PIR,21.704
PISD,2.692
PITHD1,9.245
PITPNA,17.289
PITPNB,3.488
PITPNM1,12.749
PITPNM2,3.224
PITPNM3,3.956
PITRM1,33.998
PITX1,2.598
PITX2,1.188
PITX3,10.518
PJA1,4.024
PJA2,6.549
PKD1,8.053
PKD2,4.185
PKDCC,1.007
PKIA,7.637
PKIB,13.305
PKIG,15.795
PKLR,30.098
PKM,41.274
PKMYT1,9.677
PKN1,26.89
PKN2,4.301
PKN3,7.575
PKNOX1,3.561
PKNOX2,2.174
PKP1,3.922
PKP2,3.994
PKP3,16.234
PKP4,8.85
PLA1A,17.236
PLA2G12A,17.751
PLA2G15,5.016
PLA2G2A,9.013
PLA2G2D,9.555
PLA2G2E,4.73
PLA2G4A,10.766
PLA2G4C,8.487
PLA2G4D,4.758
PLA2G4F,10.187
PLA2G6,10.171
PLA2G7,40.239
PLAA,3.329
PLAAT3,9.122
PLAC1,8.053
PLAC8,9.194
PLAG1,1.981
PLAGL1,7.237
PLAGL2,0.893
PLAT,6.621
PLAU,3.145
PLAUR,3.909
PLBD1,27.637
PLBD2,17.254
PLCB1,4.307
PLCB2,12.242
PLCB3,21.311
PLCB4,5.838
PLCD1,7.44
PLCD3,10.254
PLCD4,2.266
PLCE1,4.238
PLCG1,11.384
PLCG2,5.201
PLCH2,3.813
PLCL1,2.864
PLCL2,0.994
PLCXD1,4.808
PLCXD2,2.686
PLD1,7.398
PLD2,14.198
PLD3,48.308
PLD4,15.604
PLD6,0.921
PLEC,7.895
PLEK,3.921
PLEK2,8.444
PLEKHA1,4.728
PLEKHA2,3.012
PLEKHA3,3.156
PLEKHA4,14.292
PLEKHA5,1.753
PLEKHA6,2.828
PLEKHA7,3.421
PLEKHB2,7.359
PLEKHF1,0.421
PLEKHF2,0.688
PLEKHG1,1.337
PLEKHG2,3.936
PLEKHG3,1.405
PLEKHG4,24.666
PLEKHG4B,6.506
PLEKHG5,4.979
PLEKHG6,2.723
PLEKHG7,4.29
PLEKHH1,7.26
PLEKHH2,4.329
PLEKHH3,2.657
PLEKHJ1,12.342
PLEKHM1,2.247
PLEKHM2,7.434
PLEKHM3,1.613
PLEKHN1,4.564
PLEKHO1,2.568
PLEKHO2,0.753
PLGRKT,21.225
PLIN2,2.701
PLIN3,11.571
PLK1,3.528
PLK2,0.297
PLK3,0.774
PLK4,1.744
PLLP,4.092
PLOD1,32.844
PLOD2,13.835
PLOD3,28.204
PLP2,23.068
PLPBP,7.191
PLPP1,4.141
PLPP2,10.406
PLPP3,1.462
PLPP4,9.599
PLPP5,9.599
PLPP6,1.019
PLPPR2,25.925
PLRG1,7.662
PLS1,10.192
PLS3,48.308
PLSCR1,6.081
PLSCR3,22.24
PLSCR4,3.564
PLTP,23.091
PLVAP,5.128
PLXDC2,5.573
PLXNA2,3.231
PLXNA3,10.043
PLXNB1,8.922
PLXNB2,19.391
PLXNB3,10.343
PLXNC1,5.894
PLXND1,15.572
PM20D2,12.118
PMAIP1,1.982
PMCH,7.845
PMEPA1,1.066
PMFBP1,7.774
PML,3.425
PMM1,10.915
PMM2,2.31
PMP22,4.148
PMPCA,9.761
PMPCB,11.862
PMS1,5.477
PMS2,3.021
PMVK,30.467
PNCK,26.89
PNISR,6.39
PNKD,15.763
PNKP,17.166
PNMA1,2.937
PNMA2,6.437
PNMA3,3.034
PNMA6A,4.691
PNN,3.872
PNO1,4.497
PNOC,11.826
PNP,5.734
PNPLA2,18.924
PNPLA3,5.157
PNPLA4,19.97
PNPLA6,24.541
PNPLA7,18.282
PNPLA8,3.472
PNPO,11.235
PNPT1,8.77
PNRC1,0.672
PNRC2,1.321
POC1A,6.362
POC1B,14.607
POC5,1.421
PODNL1,10.327
PODXL,7.485
PODXL2,38.092
POF1B,10.733
POFUT1,7.861
POFUT2,7.937
POGK,1.706
POGLUT1,7.635
POGLUT2,13.849
POGLUT3,13.591
POGZ,1.919
POLA1,8.886
POLA2,5.193
POLB,10.28
POLD1,23.422
POLD3,2.266
POLD4,15.159
POLDIP2,17.715
POLDIP3,4.253
POLE,12.335
POLE2,4.799
POLE3,7.361
POLE4,19.991
POLG,6.524
POLG2,3.188
POLH,3.124
POLI,4.463
POLK,3.982
POLL,3.781
POLM,2.179
POLN,3.731
POLR1A,4.361
POLR1B,1.715
POLR1C,1.408
POLR1D,4.396
POLR1E,3.86
POLR1F,2.622
POLR1H,6.349
POLR2A,7.149
POLR2B,7.827
POLR2C,13.004
POLR2D,3.518
POLR2E,52.823
POLR2F,49.299
POLR2G,35.443
POLR2H,7.835
POLR2I,33.213
POLR2J,34.59
POLR2J3,15.588
POLR2K,13.557
POLR2L,18.282
POLR2M,4.088
POLR3A,3.285
POLR3B,2.134
POLR3C,3.906
POLR3D,2.71
POLR3E,4.223
POLR3F,2.567
POLR3G,8.857
POLR3GL,20.174
POLR3H,4.584
POLR3K,6.599
POLRMT,9.131
POM121,3.024
POM121C,2.37
POMC,20.505
POMGNT1,36.688
POMGNT2,3.004
POMK,1.977
POMP,23.114
POMT1,14.069
POMT2,12.691
POMZP3,3.685
PON2,15.021
POP1,2.455
POP4,7.781
POP5,12.518
POP7,1.48
POPDC2,9.776
POPDC3,5.596
PORCN,34.73
POT1,7.391
POU2AF1,17.59
POU2F1,2.464
POU3F2,0.86
POU3F4,8.414
POU4F1,3.967
POU5F2,3.562
POU6F1,10.965
POU6F2,3.3
PPA1,25.559
PPA2,23.565
PPAN,1.586
PPAN-P2RY11,1.532
PPARA,2.854
PPARD,3.875
PPARG,5.744
PPARGC1A,2.014
PPARGC1B,1.12
PPAT,4.121
PPCDC,5.028
PPDPF,63.674
PPFIA1,3.603
PPFIA2,10.411
PPFIA3,4.813
PPFIA4,6.251
PPFIBP1,6.177
PPFIBP2,2.254
PPHLN1,7.309
PPIA,64.98
PPIB,35.877
PPIC,24.994
PPID,12.685
PPIF,5.379
PPIG,3.759
PPIH,26.109
PPIL1,9.707
PPIL2,11.321
PPIL4,4.051
PPIL6,7.851
PPIP5K1,11.553
PPIP5K2,19.098
PPL,6.249
PPM1A,3.844
PPM1B,3.388
PPM1D,0.683
PPM1E,4.979
PPM1F,9.851
PPM1G,10.223
PPM1H,2.961
PPM1J,15.843
PPM1K,3.041
PPM1L,2.81
PPM1M,11.832
PPME1,8.382
PPOX,15.036
PPP1CA,32.877
PPP1CB,12.008
PPP1CC,10.027
PPP1R10,0.607
PPP1R11,12.279
PPP1R12A,1.877
PPP1R12B,3.396
PPP1R12C,13.257
PPP1R13B,2.57
PPP1R13L,7.837
PPP1R14A,13.633
PPP1R14B,32.151
PPP1R14C,6.11
PPP1R15A,1.012
PPP1R15B,0.863
PPP1R16A,15.244
PPP1R16B,4.217
PPP1R18,1.909
PPP1R1A,18.06
PPP1R1B,8.123
PPP1R2,6.762
PPP1R21,8.129
PPP1R26,1.951
PPP1R35,4.643
PPP1R37,3.666
PPP1R3B,0.619
PPP1R3C,0.341
PPP1R3D,0.355
PPP1R3E,4.998
PPP1R3F,5.3
PPP1R7,30.067
PPP1R8,1.755
PPP1R9A,4.147
PPP1R9B,3.898
PPP2CA,4.172
PPP2CB,5.999
PPP2R1A,23.733
PPP2R1B,9.222
PPP2R2A,2.771
PPP2R2B,5.439
PPP2R2C,4.538
PPP2R2D,3.155
PPP2R3A,2.381
PPP2R3B,11.39
PPP2R3C,8.218
PPP2R5A,5.905
PPP2R5B,7.676
PPP2R5C,15.94
PPP2R5D,12.912
PPP2R5E,4.017
PPP3CA,5.612
PPP3CB,10.109
PPP3CC,2.151
PPP3R1,3.069
PPP4C,16.284
PPP4R1,4.054
PPP4R2,1.613
PPP4R3A,2.004
PPP4R3B,5.454
PPP4R4,6.418
PPP5C,17.626
PPP6C,9.297
PPP6R1,10.793
PPP6R2,13.702
PPP6R3,5.078
PPRC1,0.882
PPT1,46.48
PPT2,15.446
PPT2-EGFL8,7.975
PPTC7,1.709
PPWD1,3.717
PQBP1,13.495
PRADC1,13.842
PRAF2,21.859
PRAME,4.565
PRC1,5.721
PRCC,2.917
PRCP,60.892
PRDM1,0.91
PRDM10,3.04
PRDM11,1.871
PRDM15,2.098
PRDM16,2.588
PRDM2,1.82
PRDM4,1.34
PRDM5,3.365
PRDM6,1.535
PRDM8,1.694
PRDX1,53.58
PRDX2,71.633
PRDX3,22.217
PRDX4,62.775
PRDX5,52.29
PRDX6,87.762
PREB,6.085
PRELID1,35.877
PRELID2,6.525
PRELID3A,6.943
PRELID3B,8.378
PREP,10.577
PREPL,15.47
PREX1,5.987
PREX2,4.493
PRF1,1.175
PRG2,20.925
PRICKLE1,0.678
PRICKLE3,2.171
PRIM1,5.631
PRIM2,5.235
PRIMA1,1.673
PRIMPOL,7.093
PRKAA2,4.123
PRKAB1,2.632
PRKAB2,8.063
PRKACA,32.315
PRKACB,5.907
PRKAG1,16.55
PRKAG2,3.275
PRKAR1A,21.97
PRKAR1B,8.848
PRKAR2A,15.541
PRKAR2B,19.078
PRKCA,5.802
PRKCB,20.484
PRKCD,3.511
PRKCE,1.114
PRKCG,9.796
PRKCH,2.663
PRKCI,7.415
PRKCQ,2.867
PRKCSH,45.917
PRKCZ,6.057
PRKD1,2.544
PRKD2,5.016
PRKD3,4.672
PRKDC,14.062
PRKG1,4.081
PRKRA,9.737
PRKRIP1,2.749
PRKX,6.525
PRLR,2.457
PRM3,7.998
PRMT2,16.45
PRMT3,9.464
PRMT5,13.332
PRMT6,2.519
PRMT7,13.163
PRMT9,1.536
PRNP,6.56
PROC,5.672
PROCR,21.97
PROK1,10.832
PROM1,10.048
PROM2,7.18
PRORP,8.314
PROS1,29.945
PROSER1,4.174
PROSER2,1.321
PROSER3,3.915
PROX1,2.363
PRPF18,4.346
PRPF19,15.013
PRPF3,3.832
PRPF31,30.128
PRPF38A,6.179
PRPF38B,1.972
PRPF39,4.036
PRPF4,2.633
PRPF40A,6.217
PRPF40B,10.652
PRPF4B,3.901
PRPF6,9.454
PRPF8,18.394
PRPH,10.348
PRPS1,17.842
PRPS2,10.438
PRPSAP1,7.641
PRPSAP2,8.995
PRR11,9.761
PRR12,1.888
PRR13,15.533
PRR14,6.04
PRR14L,1.48
PRR15,0.929
PRR16,3.049
PRR18,8.83
PRR19,10.55
PRR22,7.31
PRR3,1.626
PRR36,13.884
PRR4,4.222
PRR5,3.072
PRR5L,1.602
PRR7,6.251
PRRC1,3.2
PRRC2A,6.742
PRRC2C,5.299
PRRG1,1.945
PRRG4,1.837
PRRT1,9.401
PRRT2,2.658
PRRT3,2.035
PRRT4,11.466
PRRX1,8.38
PRSS12,14.401
PRSS16,8.391
PRSS21,47.145
PRSS22,3.6
PRSS23,7.458
PRSS27,2.613
PRSS33,5.388
PRSS35,11.049
PRSS36,1.235
PRSS53,11.184
PRSS8,5.35
PRTFDC1,21.053
PRTG,2.672
PRTN3,5.809
PRUNE1,2.242
PRUNE2,25.872
PRX,4.358
PRXL2B,18.134
PSAP,84.098
PSAT1,21.42
PSD,7.281
PSD3,2.763
PSD4,3.609
PSEN1,7.273
PSENEN,20.63
PSIP1,13.399
PSKH1,4.258
PSMA1,16.55
