gene_symbol,half_life_hours
Iqcf5,13.408
Iqcg,9.479
Iqck,1.543
Iqgap1,11.949
Iqgap2,6.315
Iqgap3,9.532
Iqsec1,2.664
Iqsec2,5.787
Irag2,9.079
Irak1,13.971
Irak1bp1,3.712
Irak2,1.133
Irak3,3.688
Irak4,4.944
Ireb2,1.857
Irf1,0.326
Irf2,1.586
Irf2bp1,0.818
Irf2bp2,0.343
Irf2bpl,0.481
Irf3,2.773
Irf4,1.428
Irf5,2.102
Irf6,3.322
Irf7,6.253
Irf8,2.617
Irf9,2.775
Irgm1,0.857
Irgm2,7.179
Irgq,1.394
Irs1,0.496
Irs2,0.508
Irs3,3.98
Irs4,24.396
Irx1,1.086
Irx2,0.672
Irx3,0.728
Irx4,2.237
Irx5,0.482
Isca1,2.775
Isca2,3.675
Iscu,13.781
Isg15,7.026
Isg20,11.979
Isg20l2,1.484
Isl1,1.395
Isl2,1.925
Islr,26.541
Islr2,9.293
Isoc2a,27.951
Isoc2b,8.246
Ist1,2.444
Isx,5.241
Isy1,9.284
Isyna1,24.795
Itch,3.74
Itfg1,47.536
Itfg2,3.31
Itga1,9.669
Itga10,8.651
Itga11,15.527
Itga2b,12.169
Itga3,9.284
Itga5,1.648
Itga6,4.412
Itga7,6.075
Itga8,24.445
Itga9,8.74
Itgad,15.122
Itgae,5.172
Itgal,15.622
Itgam,2.039
Itgav,11.237
Itgb1,18.377
Itgb1bp1,13.809
Itgb1bp2,2.859
Itgb2,2.216
Itgb3,7.323
Itgb3bp,19.811
Itgb4,9.275
Itgb5,13.252
Itgb6,28.874
Itgb7,20.57
Itgb8,1.262
Itih1,3.319
Itih3,7.194
Itih4,11.185
Itih5,8.447
Itm2a,12.287
Itm2b,31.541
Itm2c,31.191
Itpa,6.762
Itpk1,2.745
Itpka,4.567
Itpkb,5.091
Itpkc,0.951
Itpr1,6.381
Itpr2,4.037
Itpr3,12.881
Itprid2,1.955
Itpripl1,0.935
Itpripl2,1.085
Itsn1,14.388
Itsn2,4.397
Ivd,26.757
Ivns1abp,4.583
Iws1,2.566
Jade1,0.828
Jade2,1.94
Jade3,1.745
Jag1,1.094
Jag2,1.911
Jagn1,1.297
Jak1,14.565
Jak2,3.544
Jak3,20.57
Jakmip1,0.494
Jakmip2,3.69
Jam2,9.927
Jam3,13.219
Jarid2,1.201
Jazf1,2.67
Jdp2,1.848
Jkamp,6.039
Jmjd1c,0.483
Jmjd4,1.114
Jmjd6,1.741
Jmjd8,13.565
Jmy,1.456
Josd1,2.503
Josd2,12.979
Jph1,1.071
Jph2,4.738
Jph3,2.676
Jph4,7.97
Jpt1,7.437
Jpt2,9.958
Jrk,0.679
Jrkl,0.549
Jsrp1,2.086
Jtb,3.913
Jun,0.239
Junb,0.504
Jund,1.667
Jup,13.132
Kalrn,2.595
Kank1,1.849
Kank2,4.223
Kank3,4.957
Kansl1,1.22
Kansl1l,3.318
Kansl2,1.78
Kansl3,2.812
Kars,25.536
Kat14,1.697
Kat2a,7.459
Kat2b,10.349
Kat5,2.359
Kat6a,1.617
Kat6b,1.797
Kat7,1.743
Kat8,3.59
Katna1,3.166
Katnal1,4.905
Katnal2,9.649
Katnb1,5.979
Katnbl1,1.201
Kazald1,17.468
Kbtbd11,2.843
Kbtbd2,0.322
Kbtbd3,2.385
Kbtbd4,0.95
Kbtbd7,1.363
Kbtbd8,0.467
Kcmf1,1.977
Kcna1,8.486
Kcna6,3.746
Kcnab1,6.85
Kcnab2,16.807
Kcnab3,4.229
Kcnb1,3.351
Kcnc1,4.115
Kcnc2,3.135
Kcnc3,11.596
Kcnc4,2.904
Kcnd1,3.543
Kcnd2,3.222
Kcnd3,3.5
Kcne1,4.112
Kcne1l,9.061
Kcne3,3.706
Kcnf1,2.357
Kcng4,6.424
Kcnh1,2.34
Kcnh2,5.674
Kcnh5,4.419
Kcnh6,5.174
Kcnh8,2.274
Kcnip1,7.898
Kcnip2,3.001
Kcnip3,12.946
Kcnip4,12.927
Kcnj10,1.927
Kcnj12,0.842
Kcnj14,1.595
Kcnj15,9.912
Kcnj2,1.527
Kcnj4,1.636
Kcnj9,2.228
Kcnk1,3.181
Kcnk10,5.334
Kcnk12,4.624
Kcnk13,3.787
Kcnk18,4.319
Kcnk3,3.487
Kcnk4,14.565
Kcnk5,0.406
Kcnk6,2.286
Kcnk7,11.237
Kcnmb2,4.437
Kcnmb4,11.197
Kcnn1,3.241
Kcnn2,1.675
Kcnn3,3.594
Kcnn4,2.246
Kcnq1,2.856
Kcnq2,10.735
Kcnq4,1.636
Kcnq5,2.029
Kcnrg,2.4
Kcns1,3.11
Kcns2,1.952
Kcns3,4.53
Kcnt2,7.586
Kcnu1,1.286
Kctd1,2.287
Kctd10,3.621
Kctd11,1.144
Kctd12,8.307
Kctd12b,16.875
Kctd13,5.209
Kctd14,9.797
Kctd15,1.449
Kctd17,15.246
Kctd18,2.776
Kctd19,14.301
Kctd2,2.653
Kctd20,3.534
Kctd21,1.77
Kctd3,2.775
Kctd5,2.683
Kctd6,0.948
Kctd7,1.562
Kctd9,2.913
Kdelr1,17.592
Kdelr2,12.157
Kdelr3,7.534
Kdm1a,6.392
Kdm1b,8.019
Kdm2a,0.904
Kdm2b,2.919
Kdm3a,1.559
Kdm3b,3.933
Kdm4a,4.104
Kdm4b,2.226
Kdm4c,2.521
Kdm5a,2.218
Kdm5b,1.613
Kdm5c,7.41
Kdm6a,0.858
Kdm6b,1.739
Kdm7a,8.508
Kdm8,1.523
Kdr,2.649
Kdsr,5.867
Keap1,3.209
Khdc4,1.248
Khdrbs1,11.168
Khdrbs2,5.444
Khdrbs3,11.514
Khk,32.385
Khnyn,2.052
Khsrp,8.409
Kics2,1.127
Kidins220,6.37
Kif11,2.554
Kif12,3.915
Kif13a,2.973
Kif14,1.892
Kif15,4.468
Kif16b,4.849
Kif17,2.979
Kif18a,0.802
Kif18b,1.013
Kif19a,11.016
Kif1a,19.413
Kif1b,3.719
Kif1c,12.751
Kif20a,7.79
Kif20b,1.377
Kif21a,3.91
Kif21b,2.43
Kif22,3.253
Kif23,4.758
Kif24,1.308
Kif26a,4.2
Kif26b,3.249
Kif27,4.583
Kif2a,2.204
Kif2c,3.639
Kif3a,12.482
Kif3b,2.949
Kif3c,2.269
Kif4,3.051
Kif5a,6.668
Kif5b,5.339
Kif5c,3.329
Kif6,5.205
Kif7,1.829
Kif9,9.232
Kifap3,25.875
Kifbp,4.227
Kifc1,2.074
Kifc2,16.944
Kifc3,2.968
Kifc5b,1.412
Kirrel,4.028
Kirrel2,4.134
Kirrel3,6.909
Kiss1r,4.777
Kit,3.183
Kitl,2.82
Kiz,13.006
Klb,5.159
Klc1,9.842
Klc2,6.477
Klc3,24.371
Klc4,12.731
Klf1,2.082
Klf10,0.264
Klf11,0.624
Klf13,0.775
Klf15,1.084
Klf16,0.928
Klf2,0.303
Klf3,0.549
Klf4,0.62
Klf5,0.598
Klf6,0.327
Klf7,0.747
Klf8,8.246
Klf9,0.369
Klhdc1,4.927
Klhdc10,5.186
Klhdc2,4.819
Klhdc3,3.225
Klhdc4,8.586
Klhdc7a,1.808
Klhdc8a,2.733
Klhdc8b,7.562
Klhl10,0.614
Klhl11,0.599
Klhl12,3.406
Klhl13,16.553
Klhl15,1.332
Klhl18,2.359
Klhl2,2.603
Klhl20,4.377
Klhl21,0.57
Klhl22,3.642
Klhl23,4.483
Klhl24,3.336
Klhl25,0.689
Klhl26,1.844
Klhl28,1.425
Klhl30,4.567
Klhl36,2.093
Klhl42,1.604
Klhl5,11.242
Klhl6,3.346
Klhl7,6.327
Klhl8,2.056
Klhl9,1.873
Klk1,4.616
Klk10,7.511
Klk13,1.628
Klk15,6.832
Klk1b1,127.538
Klk1b11,65.121
Klk1b21,26.676
Klk1b22,8.422
Klk1b26,23.071
Klk1b4,9.374
Klk1b8,11.328
Klk4,22.424
Klk5,4.542
Klk7,4.561
Klk8,22.378
Klk9,9.552
Klrb1b,9.837
Klrc2,33.864
Klrg2,3.925
Klrk1,30.163
Kmo,24.1
Kmt2a,2.921
Kmt2c,2.434
Kmt2d,2.755
Kmt2e,1.209
Kmt5a,4.512
Kmt5b,1.169
Kmt5c,4.28
Kndc1,9.953
Kng1,14.359
Kng2,7.326
Knl1,2.56
Knop1,2.779
Knstrn,5.035
Kntc1,9.654
Kpna1,3.968
Kpna2,1.258
Kpna3,4.615
Kpna6,5.743
Kpnb1,8.869
Kprp,19.771
Kptn,15.91
Kras,2.018
Krcc1,4.462
Kremen1,8.951
Kremen2,5.677
Kri1,1.434
Krit1,3.994
Krr1,1.894
Krt10,4.682
Krt13,6.976
Krt14,16.485
Krt15,30.01
Krt16,2.458
Krt17,2.671
Krt18,9.912
Krt19,1.934
Krt20,7.484
Krt23,6.415
Krt27,4.813
Krt28,5.943
Krt5,5.577
Krt7,7.35
Krt71,13.978
Krt75,3.989
Krt78,34.245
Krt79,9.684
Krt8,2.089
Krt80,4.315
Krt82,19.651
Krt84,7.072
Krt9,3.96
Krtap12-1,26.866
Krtap17-1,2.077
Krtap2-4,10.61
Krtap4-7,20.075
Krtap5-5,29.828
Krtap6-1,2.758
Krtcap2,13.907
Krtcap3,3.223
Krtdap,7.505
Ksr1,2.022
Kti12,0.7
Ktn1,5.773
Kxd1,17.03
Ky,0.707
Kyat1,13.483
Kyat3,12.842
Kynu,8.188
L1td1,3.925
L2hgdh,8.56
L3hypdh,5.027
L3mbtl2,3.036
L3mbtl3,1.98
LTO1,6.426
Lacc1,7.405
Lactb,3.836
Lactb2,4.575
Lad1,39.838
Lag3,8.142
Lage3,12.331
Lair1,4.678
Lalba,14.092
Lama1,16.203
Lama4,16.738
Lama5,12.973
Lamb1,18.946
Lamb2,7.478
Lamb3,16.858
Lamc1,11.655
Lamc2,2.075
Lamp1,42.083
Lamp2,20.054
Lamp3,5.745
Lamtor1,13.3
Lamtor2,30.813
Lamtor3,2.845
Lamtor4,21.314
Lamtor5,12.281
Lancl1,33.217
Lancl2,6.911
Lancl3,2.558
Lap3,13.809
Laptm4a,30.533
Laptm4b,11.834
Laptm5,14.684
Large1,2.423
Larp1,4.32
Larp1b,5.098
Larp4,1.725
Larp4b,1.471
Larp6,1.586
Larp7,7.559
Lars,21.553
Lars2,13.586
Las1l,11.265
Lasp1,9.176
Lat,1.679
Lat2,13.239
Lats1,1.298
Lats2,0.894
Lax1,5.336
Layn,4.692
Lbh,2.24
Lbp,17.646
Lbr,7.371
Lbx1,6.169
Lbx2,2.913
Lca5,1.397
Lce1h,9.158
Lce1m,13.985
Lck,5.43
Lclat1,3.266
Lcmt1,18.396
Lcmt2,0.444
Lcn8,2.709
Lcor,1.109
Lcorl,1.741
Lcp1,11.87
Lct,3.306
Lctl,2.987
Ldah,9.998
Ldb1,2.904
Ldb2,5.409
Ldb3,3.806
Ldha,27.168
Ldhal6b,3.45
Ldhb,43.739
Ldhd,18.565
Ldlr,0.664
Ldlrad3,3.37
Ldlrad4,1.755
Ldlrap1,1.775
Ldoc1,14.374
Lect2,11.602
Lef1,1.512
Lefty1,0.564
Lefty2,5.367
Lekr1,12.356
Lemd1,4.376
Lemd2,3.118
Lenep,19.811
Leng1,1.918
Leng8,4.152
Leng9,1.793
Leo1,2.398
Leprot,13.524
Leprotl1,4.458
Letm1,10.735
Letm2,5.992
Letmd1,13.32
Lfng,1.312
Lgals1,38.136
Lgals2,18.527
Lgals3,18.946
Lgals3bp,21.099
Lgals4,19.393
Lgals7,6.202
Lgals9,61.272
Lgalsl,1.995
Lgi1,7.273
Lgi2,11.52
Lgi3,7.729
Lgmn,29.919
Lgr4,1.36
Lgr5,4.234
Lgr6,1.183
Lhfp,7.725
Lhfpl1,6.222
Lhfpl2,0.952
Lhpp,33.968
Lhx1,1.208
Lhx2,4.719
Lhx3,0.747
Lhx5,2.322
Lhx6,1.45
Lhx8,61.522
Lhx9,7.49
Lias,5.12
Lif,0.321
Lifr,3.003
Lig1,14.833
Lig3,3.19
Lig4,0.833
Lima1,2.856
Limch1,4.238
Limd1,1.779
Limd2,10.503
Lime1,3.049
Limk1,7.972
Limk2,3.618
Lims1,3.234
Lims2,6.763
Lin28a,6.592
Lin28b,1.891
Lin37,1.885
Lin52,0.936
Lin7b,7.232
Lin7c,4.044
Lin9,1.172
Lins1,1.835
Lipa,12.744
Lipc,5.181
Lipe,2.592
Lipg,5.449
Liph,4.607
Lipt1,0.712
Litaf,4.812
Lix1,1.504
Lix1l,10.344
Llgl1,9.074
Llgl2,6.259
Llph,1.995
Lman1,16.926
Lman1l,6.9
Lman2,11.398
Lman2l,11.514
Lmbr1,8.928
Lmbr1l,2.181
Lmbrd1,7.52
Lmbrd2,8.409
Lmcd1,5.413
Lmf1,13.971
Lmf2,12.79
Lmln,3.464
Lmna,9.398
Lmnb1,4.087
Lmnb2,5.553
Lmo1,1.718
Lmo2,2.437
Lmo3,2.891
Lmo4,2.039
Lmo7,6.369
Lmod1,3.683
Lmod3,8.96
Lmtk2,2.43
Lmtk3,9.654
Lmx1a,2.882
Lnpep,3.2
Lnpk,4.954
Lnx1,1.084
Lnx2,1.321
Lonp1,20.528
Lonp2,9.63
Lonrf1,0.945
Lonrf2,1.73
Lonrf3,3.367
Lor,7.549
Lox,16.253
Loxl1,11.858
Loxl2,10.85
Loxl3,15.48
Loxl4,8.59
Lpar1,1.594
Lpar2,1.627
Lpar4,5.882
Lpar6,0.74
Lpcat1,3.201
Lpcat2,4.084
Lpcat3,28.786
Lpcat4,4.64
Lpgat1,8.198
Lpin1,1.885
Lpin2,1.308
Lpin3,4.768
Lpl,16.089
Lpo,6.75
Lpp,4.849
Lrba,15.653
Lrch1,1.312
Lrch3,1.489
Lrch4,1.85
Lrfn1,1.61
Lrfn3,2.071
Lrfn4,1.552
Lrg1,13.059
Lrif1,0.881
Lrig1,1.03
Lrig2,0.784
Lrig3,0.508
Lrp1,13.704
Lrp10,4.426
Lrp11,27.278
Lrp12,1.045
Lrp2,5.941
Lrp2bp,7.365
Lrp3,5.851
Lrp4,7.36
Lrp5,9.121
Lrp6,2.1
Lrp8,4.483
Lrpap1,18.063
Lrpprc,12.914
Lrr1,2.435
Lrrc1,3.48
Lrrc10,2.191
Lrrc14,1.14
Lrrc15,4.213
Lrrc2,9.983
Lrrc20,3.948
Lrrc23,8.919
Lrrc24,6.004
Lrrc25,5.095
Lrrc27,19.791
Lrrc28,9.591
Lrrc3,1.926
Lrrc32,1.465
Lrrc34,2.599
Lrrc3b,2.488
Lrrc40,7.741
Lrrc41,3.561
Lrrc42,3.418
Lrrc45,7.775
Lrrc46,4.586
Lrrc47,1.938
Lrrc49,6.878
Lrrc4b,4.586
Lrrc4c,3.658
Lrrc51,13.851
Lrrc56,16.089
Lrrc57,4.833
Lrrc58,3.882
Lrrc59,9.07
Lrrc61,8.847
Lrrc73,4.518
Lrrc75a,4.047
Lrrc8a,0.797
Lrrc8b,3.438
Lrrc8c,1.363
Lrrc8d,1.961
Lrrc8e,1.183
Lrrc9,5.624
Lrrcc1,3.906
Lrrfip1,2.44
Lrrfip2,5.038
Lrriq1,2.99
Lrrk1,4.506
Lrrk2,5.414
Lrrn1,4.832
Lrrn2,3.699
Lrrn3,2.259
Lrrn4cl,7.38
Lrrtm2,18.812
Lrsam1,4.842
Lrtm2,2.148
Lrwd1,8.153
Lsg1,2.682
Lsm1,4.189
Lsm10,1.823
Lsm11,1.32
Lsm12,5.0
Lsm14a,3.014
Lsm14b,5.215
Lsm2,5.948
Lsm3,5.712
Lsm4,25.278
Lsm5,22.063
Lsm6,8.771
Lsm7,9.837
Lsm8,2.924
Lsp1,31.831
Lsr,4.811
Lss,6.443
Lst1,13.76
Lta,20.424
Lta4h,22.47
Ltb,5.56
Ltb4r1,2.159
Ltbp1,9.024
Ltbp2,7.522
Ltbp3,8.892
Ltbp4,27.334
Ltbr,2.998
Ltk,10.126
Ltn1,5.133
Ltv1,4.166
Luc7l,1.806
Luc7l2,4.048
Luc7l3,1.955
Lum,63.296
Lurap1l,0.713
Luzp1,1.452
Lxn,15.168
Ly6a,81.918
Ly6c1,16.17
Ly6c2,8.465
Ly6d,1.722
Ly6e,18.584
Ly6f,12.438
Ly6g5b,13.628
Ly6g5c,4.582
Ly6g6c,10.466
Ly6g6d,1.453
Ly6g6e,6.152
Ly6h,9.162
Ly6k,7.42
Ly75,13.219
Ly9,17.151
Ly96,3.049
Lyar,8.928
Lyl1,2.881
Lyn,3.808
Lynx1,32.058
Lypd2,7.492
Lypd3,3.357
Lypd6,0.916
Lypla1,17.239
Lypla2,6.378
Lyplal1,10.905
Lyrm1,5.317
Lyrm2,7.236
Lyrm4,4.542
Lyrm7,5.823
Lysmd1,1.181
Lysmd2,3.083
Lysmd3,2.099
Lysmd4,0.684
Lyst,2.262
Lyzl4,5.953
Lzic,3.26
Lztfl1,5.554
Lztr1,11.323
Lzts1,2.365
Lzts2,1.668
M1ap,4.817
M6pr,7.261
Mab21l1,0.631
Mab21l2,0.894
Mab21l3,18.433
Macf1,7.045
Macir,0.861
Maco1,3.791
Macrod1,16.637
Macrod2,8.383
Macroh2a1,20.424
Mad1l1,5.652
Mad2l1,6.624
Mad2l1bp,0.378
Mad2l2,15.433
Madcam1,4.211
Madd,3.369
Maea,3.811
Mael,21.249
Maf,2.506
Maf1,8.24
Mafb,0.829
Maff,1.859
Mafg,1.185
Mafk,0.558
Magea2,4.461
Magea5,3.46
Magea6,5.518
Magea8,4.56
Mageb16,7.755
Maged1,20.136
Maged2,25.875
Magee1,3.736
Magee2,2.405
Mageh1,2.423
Magi1,2.465
Magi2,4.367
Magi3,1.538
Magoh,8.447
Magohb,6.039
Magt1,15.184
Maip1,1.824
Mak16,1.296
Mal,12.577
Mal2,6.287
Mall,12.757
Malsu1,2.949
Malt1,1.627
Mamdc2,3.816
Mamdc4,9.422
Maml1,0.806
Maml2,0.709
Maml3,1.23
Man1a2,7.401
Man1b1,12.894
Man1c1,4.44
Man2a1,17.862
Man2a2,25.849
Man2b1,20.362
Man2b2,34.349
Man2c1,20.218
Manba,1.77
Manbal,5.384
Manea,2.473
Manf,13.085
Mansc1,1.063
Maoa,26.595
Map1a,8.874
Map1b,8.516
Map1lc3a,32.221
Map1lc3b,14.594
Map1s,1.713
Map2,10.944
Map2k1,5.263
Map2k2,15.574
Map2k3,3.322
Map2k4,2.58
Map2k5,5.132
Map2k6,4.515
Map2k7,1.696
Map3k1,1.08
Map3k11,0.841
Map3k12,3.119
Map3k14,0.526
Map3k2,2.19
Map3k20,2.55
Map3k3,2.465
Map3k4,3.643
Map3k5,3.106
Map3k6,3.523
Map3k7,6.756
Map3k8,1.114
Map3k9,2.806
Map4,13.225
Map4k1,20.075
Map4k2,12.914
Map4k3,1.358
Map4k4,7.373
Map4k5,2.915
Map6,3.722
Map6d1,1.594
Map7d1,3.259
Map9,2.243
Mapk1,7.197
Mapk10,7.405
Mapk11,9.172
Mapk12,8.847
Mapk13,27.585
Mapk14,2.859
Mapk15,14.345
Mapk1ip1,3.881
Mapk1ip1l,2.474
Mapk3,27.81
Mapk4,0.919
Mapk6,2.225
Mapk7,1.546
Mapk8,3.481
Mapk8ip1,22.31
Mapk8ip2,2.95
Mapk8ip3,2.424
Mapk9,10.524
Mapkap1,9.195
Mapkapk2,4.919
Mapkapk3,5.18
Mapkapk5,3.359
Mapkbp1,2.142
Mapre1,13.565
Mapre2,9.111
Mapre3,6.71
Mapt,10.556
Marchf5,5.898
Marchf6,3.506
Marchf7,1.275
Marchf8,5.621
Marcks,5.369
Marcksl1,7.139
Marco,29.737
Marf1,4.61
Mark1,4.1
Mark2,1.836
Mark3,3.064
Mark4,1.866
Mars1,18.433
Mars2,0.547
Marveld1,2.015
Marveld2,0.895
Marveld3,5.327
Masp1,9.832
Masp2,27.697
Mast1,4.699
Mast2,5.826
Mast3,2.413
Mast4,0.57
Mastl,1.892
Mat1a,1.4
Mat2a,0.677
Mat2b,1.986
Matk,10.773
Matn2,24.076
Matn3,11.696
Matn4,18.415
Matr3,10.643
Mau2,3.217
Mavs,2.408
Max,1.907
Maz,6.082
Mb,2.012
Mb21d2,0.763
Mbd1,1.483
Mbd2,4.238
Mbd3,9.232
Mbd4,2.461
Mbd5,1.957
Mbd6,3.574
Mbip,1.694
Mbl2,7.161
Mblac1,1.254
Mblac2,2.853
Mbnl1,5.03
Mbnl2,4.203
Mbnl3,2.508
Mboat1,3.072
Mboat2,3.471
Mboat4,3.129
Mboat7,9.659
Mbp,3.059
Mbtd1,1.633
Mbtps1,7.339
Mbtps2,7.936
Mc1r,5.365
Mcam,5.872
Mcat,1.694
Mcc,2.416
Mccc1,21.707
Mccc2,18.984
Mcee,27.613
Mcf2,3.278
Mcf2l,2.465
Mcfd2,9.862
Mchr1,6.972
Mcl1,0.407
Mcm10,1.494
Mcm2,8.915
Mcm3,6.3
Mcm3ap,5.905
Mcm4,9.246
Mcm5,7.626
Mcm6,8.167
Mcm7,6.69
Mcm8,7.155
Mcmbp,4.538
Mcoln1,19.315
Mcoln2,1.071
Mcoln3,6.481
Mcph1,1.627
Mcrip1,9.763
Mcrip2,7.311
Mcrs1,8.04
Mcts1,13.225
Mcts2,3.073
Mcu,3.708
Mcub,9.763
Mcur1,4.644
Mdc1,3.446
Mdfi,5.149
Mdfic,2.124
Mdga1,16.671
Mdh1,38.958
Mdh1b,3.678
Mdh2,29.737
Mdk,49.91
Mdm1,3.595
Mdm2,0.856
Mdm4,2.691
Mdn1,3.528
Mdp1,6.934
Me1,17.899
Me2,17.151
Me3,15.685
Mea1,13.992
Meaf6,3.739
Mecom,1.848
Mecp2,2.813
Mecr,18.888
Med1,2.858
Med10,5.588
Med12,12.349
Med13,1.111
Med13l,1.772
Med14,8.534
Med15,4.492
Med17,1.381
Med18,0.306
Med19,5.583
Med20,2.198
Med21,3.625
Med22,2.185
Med23,1.655
Med25,12.058
Med26,0.389
Med27,5.513
Med28,9.605
Med29,3.246
Med30,17.047
Med31,1.839
Med4,1.088
Med6,2.257
Med7,0.62
Med8,3.671
Med9,4.627
Medag,1.351
Mef2a,1.653
Mef2b,3.256
Mef2c,2.548
Mef2d,1.976
Mefv,0.343
Megf11,5.762
Megf6,10.095
Megf8,18.247
Megf9,1.549
Meis1,0.933
Meis2,1.571
Meis3,21.163
Melk,5.538
Memo1,5.347
Men1,4.654
Meox1,1.608
Mep1a,1.846
Mep1b,6.084
Mepce,0.462
Mertk,2.062
Mesd,9.698
Mesp1,5.085
Mesp2,3.202
Mest,16.369
Met,4.066
Metap1,2.956
Metap1d,14.447
Metap2,10.397
Metrn,24.1
Metrnl,1.313
Mettl1,4.685
Mettl14,2.008
Mettl15,3.173
Mettl16,4.709
Mettl17,2.39
Mettl18,0.56
Mettl2,3.084
Mettl21a,2.083
Mettl22,9.542
Mettl23,9.431
Mettl25,2.822
Mettl26,13.246
Mettl3,2.031
Mettl4,2.211
Mettl5,9.797
Mettl6,1.073
Mettl7a1,4.013
Mettl8,4.278
Mettl9,8.915
Mex3b,1.975
Mex3d,1.362
Mfap1a,2.612
Mfap1b,2.619
Mfap2,15.308
Mfap3,0.971
Mfap3l,1.618
Mfap4,33.727
Mfap5,19.791
Mff,8.269
Mfge8,17.682
Mfhas1,1.993
Mfn1,11.282
Mfn2,6.762
Mfng,11.392
Mfrp,9.144
Mfsd1,20.717
Mfsd10,25.048
Mfsd11,5.166
Mfsd12,4.607
Mfsd13a,9.431
Mfsd14a,1.567
Mfsd14b,5.648
Mfsd2a,0.799
Mfsd2b,11.38
Mfsd3,8.009
Mfsd5,1.544
Mfsd6,4.254
Mfsd7a,22.063
Mfsd8,3.819
Mfsd9,1.105
Mga,1.813
Mgat1,1.286
Mgat2,1.836
Mgat3,2.189
Mgat4a,2.719
Mgat4b,11.101
Mgat5,3.023
Mgat5b,4.029
Mgl2,9.369
Mgll,5.685
Mgme1,2.188
Mgmt,17.754
Mgp,10.894
Mgrn1,10.664
Mgst1,27.223
Mgst2,15.653
Mgst3,62.023
Mib1,8.542
Mib2,20.759
Mical1,5.99
Mical3,4.378
Micall1,3.406
Micall2,1.935
Micos10,43.561
Micos13,27.03
Micu1,17.862
Micu2,11.146
Micu3,2.315
Mid1,6.09
Mid1ip1,0.863
Mid2,3.587
Mideas,0.336
Midn,0.71
Mief1,0.761
Mief2,1.39
Mien1,39.315
Mier1,1.818
Mier2,2.327
Mier3,0.626
Mif,44.545
Mif4gd,5.401
Miga2,3.941
Miip,4.845
Mindy1,6.976
Mindy2,6.299
Mindy3,15.076
Mink1,6.532
Minpp1,6.122
Mios,1.196
Miox,7.469
Mip,8.313
Mipep,33.049
Mipol1,7.141
Mis12,0.438
Mis18a,6.637
Mis18bp1,1.308
Mitd1,4.204
Mitf,1.915
Mki67,5.274
Mkks,3.077
Mkln1,6.789
Mknk1,6.724
Mknk2,3.867
Mkrn1,6.934
Mkrn2,3.723
Mkrn3,0.304
Mks1,8.198
Mkx,4.04
Mlana,0.985
Mlec,15.107
Mlf1,5.641
Mlf2,19.217
Mlh1,8.538
Mlh3,8.379
Mlkl,8.403
Mllt1,3.772
Mllt10,0.772
Mllt11,0.388
Mllt3,2.298
Mllt6,3.81
Mlph,4.793
Mlst8,2.218
Mlx,5.167
Mlxip,3.317
Mlycd,1.718
Mmaa,3.729
Mmab,9.892
Mmachc,9.723
Mmadhc,4.188
Mmd,9.289
Mmd2,3.725
Mme,8.838
Mmel1,13.232
Mmgt1,3.997
Mmgt2,2.398
Mmp11,2.758
Mmp12,18.081
Mmp14,7.547
Mmp15,6.412
Mmp16,5.914
Mmp17,14.698
Mmp19,5.133
Mmp2,20.014
Mmp23,7.647
Mmp24,3.307
Mmp25,7.364
Mmp28,7.326
Mmp9,20.115
Mmrn2,4.687
Mms19,7.53
Mms22l,1.827
Mmut,14.2
Mn1,1.576
Mnat1,8.802
Mnd1,24.247
Mns1,5.699
Mnt,1.232
Mob1a,2.689
Mob1b,5.37
Mob2,1.605
Mob3a,2.132
Mob3b,1.746
Mob3c,0.984
Mob4,2.897
Mobp,4.113
Mocos,12.552
Mocs1,8.184
Mocs2,12.641
Mocs3,0.63
Mog,10.131
Mogat2,11.631
Mogs,2.988
Mok,5.163
Mon1a,2.164
Mon1b,1.852
Mon2,3.805
Morc1,10.116
Morc2a,2.143
Morc2b,0.742
Morc3,1.075
Morc4,7.81
Morf4l1,6.899
Morf4l2,7.267
Morn1,18.045
Morn2,36.175
Morn3,10.003
Morn4,8.021
Mos,3.085
Mospd1,2.22
Mospd2,5.312
Mospd3,17.808
Mov10,16.892
Mov10l1,18.452
Moxd1,13.669
Mpc1,15.215
Mpc2,41.913
Mpdu1,7.319
Mpdz,13.118
Mpeg1,35.737
Mpg,4.901
Mphosph10,1.28
Mphosph6,1.045
Mphosph8,2.116
Mphosph9,3.374
Mpi,12.718
Mplkip,2.092
Mpnd,31.573
Mpp1,18.735
Mpp2,4.214
Mpp3,9.659
Mpp4,6.32
Mpp7,5.442
Mppe1,5.619
Mpped1,4.047
Mpped2,1.267
Mprip,36.285
Mpst,19.993
Mpv17,24.997
Mpv17l,11.702
Mpv17l2,19.532
Mpz,9.36
Mpzl1,3.769
Mpzl2,2.591
Mr1,19.472
Mras,4.519
Mrc1,11.822
Mrc2,14.713
Mre11a,6.465
Mreg,5.991
Mrfap1,12.052
Mrgbp,2.099
Mrgpra6,21.056
Mrgpre,1.326
Mrgprf,2.076
Mrgprg,17.99
Mri1,4.795
Mrm1,2.123
Mrm2,0.76
Mrm3,0.797
Mrnip,2.927
Mro,3.79
Mroh1,32.649
Mrpl1,3.292
Mrpl10,8.06
Mrpl11,10.866
Mrpl12,6.059
Mrpl13,21.663
Mrpl14,8.643
Mrpl15,6.676
Mrpl16,4.381
Mrpl17,9.246
Mrpl18,6.559
